id	taxonID	scientificName	acceptedNameUsage	kingdom	phylum	class	order	family	taxonRank	taxonomicStatus	taxonRemarks	modified
11307	11307	Fibrocapsa japonica	Fibrocapsa japonica S.Toriumi & H.Takano, 1973	Chromista	Ochrophyta	Raphidophyceae	Chattonellales	Chattonellaceae	SPECIES	ACCEPTED		2025
11308	11308	Ficopomatus enigmaticus	Ficopomatus enigmaticus (Fauvel, 1923)	Animalia	Annelida	Polychaeta	Sabellida	Serpulidae	SPECIES	ACCEPTED		2025
11309	11309	Gammarus tigrinus	Gammarus tigrinus Sexton, 1939	Animalia	Arthropoda	Malacostraca	Amphipoda	Gammaridae	SPECIES	ACCEPTED		2025
11310	11310	Garveia franciscana	Calyptospadix cerulea Clarke, 1882	Animalia	Cnidaria	Hydrozoa	Anthoathecata	Bougainvilliidae	SPECIES	SYNONYM	Alien species detected on the margins of the Wadden Sea Area (Gittenberger, 2021)	2025
11311	11311	Gonionemus vertens	Gonionemus vertens A. Agassiz, 1862	Animalia	Cnidaria	Hydrozoa	Limnomedusae	Olindiidae	SPECIES	ACCEPTED		2025
11312	11312	Gracilaria vermiculophylla	Gracilaria vermiculophylla (Ohmi) Papenfuss, 1967	Plantae	Rhodophyta	Florideophyceae	Gracilariales	Gracilariaceae	SPECIES	ACCEPTED		2025
11313	11313	Grateloupia turuturu	Grateloupia turuturu Yamada, 1941	Plantae	Rhodophyta	Florideophyceae	Halymeniales	Halymeniaceae	SPECIES	ACCEPTED		2025
11314	11314	Haliclona (Soestella) xena	Haliclona (Soestella) xena de Weerdt, 1986	Animalia	Porifera	Demospongiae	Haplosclerida	Chalinidae	SPECIES	ACCEPTED		2025
11315	11315	Hemigrapsus sanguineus	Hemigrapsus sanguineus (De Haan, 1835)	Animalia	Arthropoda	Malacostraca	Decapoda	Varunidae	SPECIES	ACCEPTED		2025
11316	11316	Hemigrapsus takanoi	Hemigrapsus takanoi Asakura & Watanabe, 2005	Animalia	Arthropoda	Malacostraca	Decapoda	Varunidae	SPECIES	ACCEPTED		2025
11317	11317	Heterosigma akashiwo	Heterosigma akashiwo (Hada) Hada ex Y.Hara & Chihara, 1987	Chromista	Ochrophyta	Raphidophyceae	Chattonellales	Chattonellaceae	SPECIES	ACCEPTED		2025
11318	11318	Hymeniacidon perlevis	Hymeniacidon perlevis (Montagu, 1814)	Animalia	Porifera	Demospongiae	Suberitida	Halichondriidae	SPECIES	ACCEPTED		2025
11319	11319	Hypereteone lighti	Hypereteone lighti (Hartman, 1936)	Animalia	Annelida	Polychaeta	Phyllodocida	Phyllodocidae	SPECIES	ACCEPTED		2025
11320	11320	Incisocalliope aestuarius	Incisocalliope aestuarius (Watling & Maurer, 1973)	Animalia	Arthropoda	Malacostraca	Amphipoda	Pleustidae	SPECIES	ACCEPTED		2025
11321	11321	Jassa marmorata	Jassa marmorata Holmes, 1905	Animalia	Arthropoda	Malacostraca	Amphipoda	Ischyroceridae	SPECIES	ACCEPTED		2025
11322	11322	Laonome xeprovala	Laonome xeprovala Bick & Bastrop, in Bick et al., 2018	Animalia	Annelida	Polychaeta	Sabellida	Sabellidae	SPECIES	ACCEPTED	Alien species detected on the margins of the Wadden Sea Area (Gittenberger, 2021)	2025
11323	11323	Leucosolenia somesii	Leucosolenia somesii (Bowerbank, 1874)	Animalia	Porifera	Calcarea	Leucosolenida	Leucosoleniidae	SPECIES	ACCEPTED		2025
11324	11324	Marenzelleria viridis	Marenzelleria viridis (Verrill, 1873)	Animalia	Annelida	Polychaeta		Spionidae	SPECIES	ACCEPTED		2025
11325	11325	Mediopyxis helysia	Mediopyxis helysia Kühn, Hargreaves & Halliger, 2006	Chromista	Ochrophyta	Bacillariophyceae			SPECIES	ACCEPTED		2025
11326	11326	Melita nitida	Melita nitida S.I. Smith in Verrill & Smith, 1874	Animalia	Arthropoda	Malacostraca	Amphipoda	Melitidae	SPECIES	ACCEPTED		2025
11327	11327	Microphthalmus similis	Microphthalmus similis Bobretzky, 1870	Animalia	Annelida	Polychaeta	Phyllodocida	Hesionidae	SPECIES	ACCEPTED		2025
11328	11328	Mnemiopsis leidyi	Mnemiopsis leidyi A. Agassiz, 1865	Animalia	Ctenophora	Tentaculata	Lobata	Bolinopsidae	SPECIES	ACCEPTED		2025
11329	11329	Molgula manhattensis	Molgula manhattensis (De Kay, 1843)	Animalia	Chordata	Ascidiacea	Stolidobranchia	Molgulidae	SPECIES	ACCEPTED		2025
11330	11330	Monocorophium sextonae	Monocorophium sextonae (Crawford, 1937)	Animalia	Arthropoda	Malacostraca	Amphipoda	Corophiidae	SPECIES	ACCEPTED		2025
11331	11331	Monocorophium uenoi	Monocorophium uenoi (Stephensen, 1932)	Animalia	Arthropoda	Malacostraca	Amphipoda	Corophiidae	SPECIES	ACCEPTED		2025
11332	11332	Mulinia lateralis	Mulinia lateralis (Say, 1822)	Animalia	Mollusca	Bivalvia	Venerida	Mactridae	SPECIES	ACCEPTED		2025
11333	11333	Mya arenaria	Mya arenaria Linnaeus, 1758	Animalia	Mollusca	Bivalvia	Myida	Myidae	SPECIES	ACCEPTED		2025
11334	11334	Mytilicola intestinalis	Mytilicola intestinalis Steuer, 1902	Animalia	Arthropoda	Copepoda	Cyclopoida	Mytilicolidae	SPECIES	ACCEPTED		2025
11335	11335	Mytilicola orientalis	Mytilicola orientalis Mori, 1935	Animalia	Arthropoda	Copepoda	Cyclopoida	Mytilicolidae	SPECIES	ACCEPTED		2025
11336	11336	Mytilopsis leucophaeata	Mytilopsis leucophaeata (Conrad, 1831)	Animalia	Mollusca	Bivalvia	Myida	Dreissenidae	SPECIES	ACCEPTED		2025
11337	11337	Nemopsis bachei	Nemopsis bachei L. Agassiz, 1849	Animalia	Cnidaria	Hydrozoa	Anthoathecata	Bougainvilliidae	SPECIES	ACCEPTED		2025
11338	11338	Neodexiospira brasiliensis	Neodexiospira brasiliensis (Grube, 1872)	Animalia	Annelida	Polychaeta	Sabellida	Serpulidae	SPECIES	ACCEPTED		2025
11339	11339	Neogobius melanostomus	Neogobius melanostomus (Pallas, 1814)	Animalia	Chordata		Perciformes	Gobiidae	SPECIES	ACCEPTED		2025
11340	11340	Neosiphonia harveyi	Melanothamnus harveyi (Bailey) Díaz-Tapia & Maggs, 2017	Plantae	Rhodophyta	Florideophyceae	Ceramiales	Rhodomelaceae	SPECIES	SYNONYM		2025
11341	11341	Odontella affinis	Triceratium affine Grunow in Van Heurck, 1883	Chromista	Ochrophyta	Bacillariophyceae	Triceratiales	Triceratiaceae	SPECIES	SYNONYM		2025
11342	11342	Oithona davisae	Oithona davisae Ferrari F.D. & Orsi, 1984	Animalia	Arthropoda	Copepoda	Cyclopoida	Oithonidae	SPECIES	ACCEPTED		2025
11343	11343	Ostreid herpesvirus 1	Ostreid herpesvirus 1	Viruses	Peploviricota	Herviviricetes	Herpesvirales	Malacoherpesviridae	SPECIES	ACCEPTED		2025
11344	11344	Palaemon macrodactylus	Palaemon macrodactylus Rathbun, 1902	Animalia	Arthropoda	Malacostraca	Decapoda	Palaemonidae	SPECIES	ACCEPTED		2025
11345	11345	Petricolaria pholadiformis	Petricolaria pholadiformis (Lamarck, 1818)	Animalia	Mollusca	Bivalvia	Venerida	Veneridae	SPECIES	ACCEPTED		2025
11346	11346	Pileolaria berkeleyana	Pileolaria berkeleyana (Rioja, 1942)	Animalia	Annelida	Polychaeta	Sabellida	Serpulidae	SPECIES	ACCEPTED		2025
11347	11347	Platorchestia platensis	Platorchestia platensis (Krøyer, 1845)	Animalia	Arthropoda	Malacostraca	Amphipoda	Talitridae	SPECIES	ACCEPTED		2025
11348	11348	Pleurosigma simonsenii	Pleurosigma simonsenii Hasle, 1990	Chromista	Ochrophyta	Bacillariophyceae	Naviculales	Pleurosigmataceae	SPECIES	ACCEPTED		2025
11349	11349	Polydora websteri	Polydora websteri Hartman in Loosanoff & Engle, 1943	Animalia	Annelida	Polychaeta		Spionidae	SPECIES	ACCEPTED		2025
11350	11350	Polysiphonia senticulosa	Polysiphonia senticulosa Harvey, 1862	Plantae	Rhodophyta	Florideophyceae	Ceramiales	Rhodomelaceae	SPECIES	ACCEPTED		2025
11351	11351	Proasellus coxalis	Proasellus coxalis coxalis (Dollfus, 1892)	Animalia	Arthropoda	Malacostraca	Isopoda	Asellidae	SPECIES	ACCEPTED		2025
11352	11352	Prorocentrum triestinum	Prorocentrum triestinum J.Schiller, 1918	Chromista	Myzozoa	Dinophyceae	Prorocentrales	Prorocentraceae	SPECIES	ACCEPTED		2025
11353	11353	Rangia cuneata	Rangia cuneata (G. B. Sowerby I, 1832)	Animalia	Mollusca	Bivalvia	Venerida	Mactridae	SPECIES	ACCEPTED	Alien species detected on the margins of the Wadden Sea Area (Gittenberger, 2021)	2025
11354	11354	Rhithropanopeus harrisii	Rhithropanopeus harrisii (Gould, 1841)	Animalia	Arthropoda	Malacostraca	Decapoda	Panopeidae	SPECIES	ACCEPTED		2025
11355	11355	Ruditapes philippinarum	Ruditapes philippinarum (A. Adams & Reeve, 1850)	Animalia	Mollusca	Bivalvia	Venerida	Veneridae	SPECIES	ACCEPTED		2025
11356	11356	Sargassum muticum	Sargassum muticum (Yendo) Fensholt, 1955	Chromista	Ochrophyta	Phaeophyceae	Fucales	Sargassaceae	SPECIES	ACCEPTED		2025
11357	11357	Schizoporella japonica	Schizoporella japonica Ortmann, 1890	Animalia	Bryozoa	Gymnolaemata	Cheilostomatida	Schizoporellidae	SPECIES	ACCEPTED		2025
11358	11358	Sinelobus vanhaareni	Sinelobus vanhaareni Bamber, 2014	Animalia	Arthropoda	Malacostraca	Tanaidacea	Tanaididae	SPECIES	ACCEPTED		2025
11359	11359	Smittoidea prolifica	Smittoidea prolifica Osburn, 1952	Animalia	Bryozoa	Gymnolaemata	Cheilostomatida	Smittinidae	SPECIES	ACCEPTED		2025
11360	11360	Spartina townsendii var. anglica	Spartina anglica C.E. Hubbard	Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	SPECIES	SYNONYM		2025
11361	11361	Streblospio benedicti	Streblospio benedicti Webster, 1879	Animalia	Annelida	Polychaeta		Spionidae	SPECIES	ACCEPTED		2025
11362	11362	Styela clava	Styela clava Herdman, 1881	Animalia	Chordata	Ascidiacea	Stolidobranchia	Styelidae	SPECIES	ACCEPTED		2025
11363	11363	Stylochus flevensis	Stylochus flevensis Hofker, 1930	Animalia	Platyhelminthes	Turbellaria		Stylochidae	SPECIES	ACCEPTED		2025
11364	11364	Synidotea laticauda	Synidotea laticauda Benedict, 1897	Animalia	Arthropoda	Malacostraca	Isopoda	Idoteidae	SPECIES	ACCEPTED		2025
11365	11365	Telmatogeton japonicus	Telmatogeton japonicus Tokunaga, 1933	Animalia	Arthropoda	Insecta	Diptera	Chironomidae	SPECIES	ACCEPTED		2025
11366	11366	Teredo navalis	Teredo navalis Linnaeus, 1758	Animalia	Mollusca	Bivalvia	Myida	Teredinidae	SPECIES	ACCEPTED		2025
11367	11367	Tharyx killariensis	Tharyx killariensis (Southern, 1914)	Animalia	Annelida	Polychaeta		Cirratulidae	SPECIES	ACCEPTED		2025
11368	11368	Tharyx maryae	Tharyx maryae Blake & Göransson, 2015	Animalia	Annelida	Polychaeta		Cirratulidae	SPECIES	ACCEPTED		2025
11369	11369	Tricellaria inopinata	Tricellaria inopinata d'Hondt & Occhipinti Ambrogi, 1985	Animalia	Bryozoa	Gymnolaemata	Cheilostomatida	Candidae	SPECIES	ACCEPTED		2025
11370	11370	Trinectes maculatus	Trinectes maculatus (Bloch & Schneider, 1801)	Animalia	Chordata		Pleuronectiformes	Achiridae	SPECIES	ACCEPTED		2025
11371	11371	Ulva australis	Ulva australis Areschoug, 1854	Plantae	Chlorophyta	Ulvophyceae	Ulvales	Ulvaceae	SPECIES	ACCEPTED		2025
11372	11372	Ulva californica	Ulva californica Wille, 1899	Plantae	Chlorophyta	Ulvophyceae	Ulvales	Ulvaceae	SPECIES	ACCEPTED		2025
11373	11373	Ulvaria splendens	Ulvaria splendens (Ruprecht) K.L.Vinogradova, 1979	Plantae	Chlorophyta	Ulvophyceae	Ulvales	Ulvaceae	SPECIES	ACCEPTED		2025
11374	11374	Undaria pinnatifida	Undaria pinnatifida (Harvey) Suringar, 1873	Chromista	Ochrophyta	Phaeophyceae	Laminariales	Alariaceae	SPECIES	ACCEPTED		2025
11375	11375	Vaucheria longicaulis	Vaucheria longicaulis Hoppaugh, 1930	Chromista	Ochrophyta	Xanthophyceae	Vaucheriales	Vaucheriaceae	SPECIES	ACCEPTED	Transform rippled sand into bumpy mud flats, expel lugworms but facilitate tube-worms and juvenile clams	2025
11376	11376	Vaucheria velutina	Vaucheria velutina C.Agardh, 1824	Chromista	Ochrophyta	Xanthophyceae	Vaucheriales	Vaucheriaceae	SPECIES	ACCEPTED	Transform rippled sand into bumpy mud flats, expel lugworms but facilitate tube-worms and juvenile clams	2025
