id	taxonID	scientificName	acceptedNameUsage	kingdom	phylum	class	order	family	taxonRank	taxonomicStatus	taxonRemarks	modified
165307	165307	Eudendrium capillare	Eudendrium capillare Alder, 1856	Animalia	Cnidaria	Hydrozoa	Anthoathecata	Eudendriidae	SPECIES	ACCEPTED		2019
165308	165308	Eudendrium generale	Eudendrium generale von Lendenfeld, 1885	Animalia	Cnidaria	Hydrozoa	Anthoathecata	Eudendriidae	SPECIES	ACCEPTED		2019
165309	165309	Eudistoma elongatum	Eudistoma elongatum (Herdman, 1886)	Animalia	Chordata	Ascidiacea	Aplousobranchia	Polycitoridae	SPECIES	ACCEPTED		2024
165310	165310	Euonymus europaeus	Euonymus europaeus L.	Plantae	Tracheophyta	Magnoliopsida	Celastrales	Celastraceae	SPECIES	ACCEPTED		2024
165311	165311	Euonymus japonicus	Euonymus japonicus Thunb.	Plantae	Tracheophyta	Magnoliopsida	Celastrales	Celastraceae	SPECIES	ACCEPTED	National Pest Plant Accord (NPPA)	2024
165312	165312	Eupatorium cannabinum	Eupatorium cannabinum L.	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	SPECIES	ACCEPTED		2024
165313	165313	Euphorbia paralias	Euphorbia paralias L.	Plantae	Tracheophyta	Magnoliopsida	Malpighiales	Euphorbiaceae	SPECIES	ACCEPTED	Unwanted Organism (UO)	2024
165314	165314	Fatsia japonica	Fatsia japonica (Thunb.) Decne. & Planch.	Plantae	Tracheophyta	Magnoliopsida	Apiales	Araliaceae	SPECIES	ACCEPTED		2024
165315	165315	Favolaschia calocera	Favolaschia calocera R.Heim	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Mycenaceae	SPECIES	ACCEPTED		2019
165316	165316	Felis catus	Felis catus Linnaeus, 1758	Animalia	Chordata	Mammalia	Carnivora	Felidae	SPECIES	ACCEPTED		2019
165317	165317	Festuca rubra	Festuca rubra L.	Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	SPECIES	ACCEPTED		2024
165318	165318	Ficopomatus enigmaticus	Ficopomatus enigmaticus (Fauvel, 1923)	Animalia	Annelida	Polychaeta	Sabellida	Serpulidae	SPECIES	ACCEPTED		2019
165319	165319	Ficus macrophylla	Ficus macrophylla Pers.	Plantae	Tracheophyta	Magnoliopsida	Rosales	Moraceae	SPECIES	ACCEPTED		2024
165320	165320	Filellum serpens	Filellum serpens (Hassall, 1848)	Animalia	Cnidaria	Hydrozoa	Leptothecata	Lafoeidae	SPECIES	ACCEPTED		2019
165321	165321	Fraxinus excelsior	Fraxinus excelsior L.	Plantae	Tracheophyta	Magnoliopsida	Lamiales	Oleaceae	SPECIES	ACCEPTED		2024
165322	165322	Fringilla coelebs	Fringilla coelebs Linnaeus, 1758	Animalia	Chordata	Aves	Passeriformes	Fringillidae	SPECIES	ACCEPTED		2019
165323	165323	Fuchsia boliviana	Fuchsia boliviana Carrière	Plantae	Tracheophyta	Magnoliopsida	Myrtales	Onagraceae	SPECIES	ACCEPTED	Unwanted Organism (UO) | National Pest Plant Accord (NPPA)	2024
165324	165324	Furcraea foetida	Furcraea foetida (L.) Haw.	Plantae	Tracheophyta	Liliopsida	Asparagales	Asparagaceae	SPECIES	ACCEPTED		2024
165325	165325	Furcraea selloa	Furcraea selloa K.Koch	Plantae	Tracheophyta	Liliopsida	Asparagales	Asparagaceae	SPECIES	ACCEPTED		2024
165326	165326	Fushitsunagia catenata	Fushitsunagia catenata	Plantae	Rhodophyta	Florideophyceae	Rhodymeniales	Lomentariaceae	SPECIES	ACCEPTED		2024
165327	165327	Gallus gallus gallus	Gallus gallus gallus	Animalia	Chordata	Aves	Galliformes	Phasianidae	SUBSPECIES	ACCEPTED		2019
165328	165328	Gambusia affinis	Gambusia affinis (Baird & Girard, 1853)	Animalia	Chordata	Actinopterygii	Cyprinodontiformes	Poeciliidae	SPECIES	ACCEPTED		2019
165329	165329	Gelidium crinale	Gelidium crinale (Hare ex Turner) Gaillon	Plantae	Rhodophyta	Florideophyceae	Gelidiales	Gelidiaceae	SPECIES	ACCEPTED		2024
165330	165330	Genista monspessulana	Genista monspessulana (L.) L.A.S.Johnson	Plantae	Tracheophyta	Magnoliopsida	Fabales	Fabaceae	SPECIES	ACCEPTED		2024
165331	165331	Glaucium flavum	Glaucium flavum Crantz	Plantae	Tracheophyta	Magnoliopsida	Ranunculales	Papaveraceae	SPECIES	ACCEPTED		2024
165332	165332	Glebocarcinus amphioetus	Glebocarcinus amphioetus (Rathbun, 1898)	Animalia	Arthropoda	Malacostraca	Decapoda	Cancridae	SPECIES	ACCEPTED		2019
165333	165333	Glyceria declinata	Glyceria declinata Bréb.	Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	SPECIES	ACCEPTED		2024
165334	165334	Glyceria fluitans	Glyceria fluitans (L.) R.Br.	Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	SPECIES	ACCEPTED		2024
165335	165335	Glyceria maxima	Glyceria maxima (Hartm.) Holmb.	Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	SPECIES	ACCEPTED		2024
165336	165336	Gobio gobio	Gobio gobio (Linnaeus, 1758)	Animalia	Chordata	Actinopterygii	Cypriniformes	Cyprinidae	SPECIES	ACCEPTED		2019
165337	165337	Gobiopterus semivestitus	Gobiopterus semivestitus (Munro, 1949)	Animalia	Chordata	Actinopterygii	Perciformes	Gobiidae	SPECIES	ACCEPTED		2019
165338	165338	Goniodoris meracula	Goniodoris meracula Burn, 1958	Animalia	Mollusca	Gastropoda	Nudibranchia	Goniodorididae	SPECIES	ACCEPTED		2024
165339	165339	Grantessa intusarticulata	Grantessa intusarticulata (Carter, 1886)	Animalia	Porifera	Calcarea	Leucosolenida	Heteropiidae	SPECIES	ACCEPTED		2019
165340	165340	Grateloupia subpectinata	Grateloupia subpectinata Holmes	Plantae	Rhodophyta	Florideophyceae	Halymeniales	Halymeniaceae	SPECIES	ACCEPTED		2024
165341	165341	Grateloupia turuturu	Grateloupia turuturu Yamada	Plantae	Rhodophyta	Florideophyceae	Halymeniales	Halymeniaceae	SPECIES	ACCEPTED		2024
165342	165342	Griffithsia crassiuscula	Griffithsia crassiuscula C.Agardh	Plantae	Rhodophyta	Florideophyceae	Ceramiales	Wrangeliaceae	SPECIES	ACCEPTED		2024
165343	165343	Gunnera tinctoria	Gunnera tinctoria (Molina) Mirb.	Plantae	Tracheophyta	Magnoliopsida	Gunnerales	Gunneraceae	SPECIES	ACCEPTED	Unwanted Organism (UO) | National Pest Plant Accord (NPPA)	2024
165344	165344	Gymnocoronis spilanthoides	Gymnocoronis spilanthoides DC.	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	SPECIES	ACCEPTED	Unwanted Organism (UO) | National Pest Plant Accord (NPPA)	2024
165345	165345	Gymnorhina tibicen	Gymnorhina tibicen (Latham, 1802)	Animalia	Chordata	Aves	Passeriformes	Cracticidae	SPECIES	ACCEPTED		2019
165346	165346	Hakea gibbosa	Hakea gibbosa (Sm.) Cav.	Plantae	Tracheophyta	Magnoliopsida	Proteales	Proteaceae	SPECIES	ACCEPTED		2024
165347	165347	Hakea salicifolia	Hakea salicifolia (Vent.) B.L.Burtt	Plantae	Tracheophyta	Magnoliopsida	Proteales	Proteaceae	SPECIES	ACCEPTED		2024
165348	165348	Hakea sericea	Hakea sericea Schrad. & J.C.Wendl.	Plantae	Tracheophyta	Magnoliopsida	Proteales	Proteaceae	SPECIES	ACCEPTED		2024
165349	165349	Halisarca dujardinii	Halisarca dujardinii Johnston, 1842	Animalia	Porifera	Demospongiae	Chondrillida	Halisarcidae	SPECIES	ACCEPTED		2019
165350	165350	Hedera canariensis	Hedera canariensis Willd.	Plantae	Tracheophyta	Magnoliopsida	Apiales	Araliaceae	SPECIES	ACCEPTED		2024
165351	165351	Hedera helix	Hedera helix L.	Plantae	Tracheophyta	Magnoliopsida	Apiales	Araliaceae	SPECIES	ACCEPTED		2024
165352	165352	Hedychium flavescens	Hedychium flavescens Carey ex Roscoe	Plantae	Tracheophyta	Liliopsida	Zingiberales	Zingiberaceae	SPECIES	ACCEPTED	Unwanted Organism (UO) | National Pest Plant Accord (NPPA)	2024
165353	165353	Hedychium gardnerianum	Hedychium gardnerianum Sheph. ex Ker Gawl.	Plantae	Tracheophyta	Liliopsida	Zingiberales	Zingiberaceae	SPECIES	ACCEPTED	Unwanted Organism (UO) | National Pest Plant Accord (NPPA)	2024
165354	165354	Helichrysum petiolare	Helichrysum petiolare Hilliard & B.L.Burtt	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	SPECIES	ACCEPTED		2024
165355	165355	Helicodiscus singleyanus	Lucilla singleyana (Pilsbry, 1889)	Animalia	Mollusca	Gastropoda	Stylommatophora	Helicodiscidae	SPECIES	SYNONYM		2019
165356	165356	Helosciadium nodiflorum	Helosciadium nodiflorum (L.) W.D.J.Koch	Plantae	Tracheophyta	Magnoliopsida	Apiales	Apiaceae	SPECIES	ACCEPTED		2024
165357	165357	Hemitragus jemlahicus	Hemitragus jemlahicus (C.H.Smith, 1826)	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	SPECIES	ACCEPTED		2019
165358	165358	Herdmania momus	Herdmania momus (Savigny, 1816)	Animalia	Chordata	Ascidiacea	Stolidobranchia	Pyuridae	SPECIES	ACCEPTED		2019
165359	165359	Hieracium levicaule	Hieracium levicaule Jord.	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	SPECIES	ACCEPTED	Unwanted Organism (UO) | National Pest Plant Accord (NPPA)	2024
165360	165360	Hirayamaia mortoni	Hirayacorophium mortoni (Hirayama, 1986)	Animalia	Arthropoda	Malacostraca	Amphipoda	Corophiidae	SPECIES	SYNONYM		2024
165361	165361	Holcus lanatus	Holcus lanatus L.	Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	SPECIES	ACCEPTED		2024
165362	165362	Holopsamma crassa	Holopsamma crassa Carter, 1885	Animalia	Porifera	Demospongiae	Poecilosclerida	Microcionidae	SPECIES	ACCEPTED		2019
165363	165363	Homalanthus populifolius	Homalanthus populifolius Graham	Plantae	Tracheophyta	Magnoliopsida	Malpighiales	Euphorbiaceae	SPECIES	ACCEPTED	Unwanted Organism (UO) | National Pest Plant Accord (NPPA)	2024
165364	165364	Hoplangia durotrix	Hoplangia durotrix Gosse, 1860	Animalia	Cnidaria	Anthozoa	Scleractinia	Caryophylliidae	SPECIES	ACCEPTED		2019
165365	165365	Humulus lupulus	Humulus lupulus L.	Plantae	Tracheophyta	Magnoliopsida	Rosales	Cannabaceae	SPECIES	ACCEPTED		2024
165366	165366	Hydrangea macrophylla	Hydrangea macrophylla (Thunb.) Ser.	Plantae	Tracheophyta	Magnoliopsida	Cornales	Hydrangeaceae	SPECIES	ACCEPTED		2024
165367	165367	Hydroclathrus clathratus	Hydroclathrus clathratus (C.Agardh) M.Howe	Chromista	Ochrophyta	Phaeophyceae	Scytosiphonales	Scytosiphonaceae	SPECIES	ACCEPTED	Hydroclathrus clathratus, the current understanding is that this species is native to Rangitāhua but has been introduced to mainland New Zealand	2024
165368	165368	Hydroides elegans	Hydroides elegans (Haswell, 1883)	Animalia	Annelida	Polychaeta	Sabellida	Serpulidae	SPECIES	ACCEPTED		2019
165369	165369	Hydroides ezoensis	Hydroides ezoensis Okuda, 1934	Animalia	Annelida	Polychaeta	Sabellida	Serpulidae	SPECIES	ACCEPTED		2019
165370	165370	Hymeniacidon agminata	Hymeniacidon agminata Ridley, 1884	Animalia	Porifera	Demospongiae	Suberitida	Halichondriidae	SPECIES	ACCEPTED		2019
165371	165371	Hypericum androsaemum	Hypericum androsaemum L.	Plantae	Tracheophyta	Magnoliopsida	Malpighiales	Hypericaceae	SPECIES	ACCEPTED	Unwanted Organism (UO) | National Pest Plant Accord (NPPA)	2024
165372	165372	Hypericum perforatum	Hypericum perforatum L.	Plantae	Tracheophyta	Magnoliopsida	Malpighiales	Hypericaceae	SPECIES	ACCEPTED		2024
165373	165373	Hypnea cervicornis	Hypnea cervicornis J.Agardh	Plantae	Rhodophyta	Florideophyceae	Gigartinales	Cystocloniaceae	SPECIES	ACCEPTED		2024
165374	165374	Hypnea cornuta	Hypnea cornuta (Kütz.) J.Agardh	Plantae	Rhodophyta	Florideophyceae	Gigartinales	Cystocloniaceae	SPECIES	ACCEPTED		2024
165375	165375	Ichthyosaura alpestris apuana	Ichthyosaura alpestris apuana (Bonaparte, 1839)	Animalia	Chordata	Amphibia	Caudata	Salamandridae	SUBSPECIES	ACCEPTED		2019
165376	165376	Ilex aquifolium	Ilex aquifolium L.	Plantae	Tracheophyta	Magnoliopsida	Aquifoliales	Aquifoliaceae	SPECIES	ACCEPTED		2024
165377	165377	Impatiens glandulifera	Impatiens glandulifera Royle	Plantae	Tracheophyta	Magnoliopsida	Ericales	Balsaminaceae	SPECIES	ACCEPTED		2024
165378	165378	Impatiens sodenii	Impatiens sodenii Engl. & Warb. ex Engl.	Plantae	Tracheophyta	Magnoliopsida	Ericales	Balsaminaceae	SPECIES	ACCEPTED		2024
165379	165379	Imperata cylindrica	Imperata cylindrica (L.) Raeusch.	Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	SPECIES	ACCEPTED		2024
165380	165380	Ipomoea indica	Ipomoea indica (Burm.) Merr.	Plantae	Tracheophyta	Magnoliopsida	Solanales	Convolvulaceae	SPECIES	ACCEPTED	Unwanted Organism (UO) | National Pest Plant Accord (NPPA)	2024
165381	165381	Iris foetidissima	Iris foetidissima L.	Plantae	Tracheophyta	Liliopsida	Asparagales	Iridaceae	SPECIES	ACCEPTED		2024
165382	165382	Iris pseudacorus	Iris pseudacorus L.	Plantae	Tracheophyta	Liliopsida	Asparagales	Iridaceae	SPECIES	ACCEPTED	Unwanted Organism (UO) | National Pest Plant Accord (NPPA)	2024
165383	165383	Jacobaea vulgaris	Jacobaea vulgaris Gaertn.	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	SPECIES	ACCEPTED		2024
165384	165384	Janolus hyalinus	Janolus hyalinus (Alder & Hancock, 1854)	Animalia	Mollusca	Gastropoda	Nudibranchia	Proctonotidae	SPECIES	ACCEPTED		2019
165385	165385	Jasminum polyanthum	Jasminum polyanthum Franch.	Plantae	Tracheophyta	Magnoliopsida	Lamiales	Oleaceae	SPECIES	ACCEPTED		2024
165386	165386	Jassa marmorata	Jassa marmorata Holmes, 1905	Animalia	Arthropoda	Malacostraca	Amphipoda	Ischyroceridae	SPECIES	ACCEPTED		2019
165387	165387	Jassa slatteryi	Jassa slatteryi Conlan, 1990	Animalia	Arthropoda	Malacostraca	Amphipoda	Ischyroceridae	SPECIES	ACCEPTED		2019
165388	165388	Jassa staudei	Jassa staudei Conlan, 1990	Animalia	Arthropoda	Malacostraca	Amphipoda	Ischyroceridae	SPECIES	ACCEPTED		2019
165389	165389	Juglans ailantifolia	Juglans ailantifolia Carrière	Plantae	Tracheophyta	Magnoliopsida	Fagales	Juglandaceae	SPECIES	ACCEPTED	Unwanted Organism (UO) | National Pest Plant Accord (NPPA)	2024
165390	165390	Juncus acutus	Juncus acutus L.	Plantae	Tracheophyta	Liliopsida	Poales	Juncaceae	SPECIES	ACCEPTED		2024
165391	165391	Juncus articulatus	Juncus articulatus L.	Plantae	Tracheophyta	Liliopsida	Poales	Juncaceae	SPECIES	ACCEPTED		2024
165392	165392	Juncus bulbosus	Juncus bulbosus L.	Plantae	Tracheophyta	Liliopsida	Poales	Juncaceae	SPECIES	ACCEPTED		2024
165393	165393	Juncus squarrosus	Juncus squarrosus L.	Plantae	Tracheophyta	Liliopsida	Poales	Juncaceae	SPECIES	ACCEPTED		2024
165394	165394	Kalanchoe pinnata	Kalanchoe pinnata (Lam.) Pers.	Plantae	Tracheophyta	Magnoliopsida	Saxifragales	Crassulaceae	SPECIES	ACCEPTED		2024
165395	165395	Kennedia rubicunda	Kennedia rubicunda (Schneev.) Vent.	Plantae	Tracheophyta	Magnoliopsida	Fabales	Fabaceae	SPECIES	ACCEPTED	Unwanted Organism (UO) | National Pest Plant Accord (NPPA)	2024
165396	165396	Lagarosiphon major	Lagarosiphon major (Ridl.) Moss	Plantae	Tracheophyta	Liliopsida	Alismatales	Hydrocharitaceae	SPECIES	ACCEPTED	Unwanted Organism (UO) | National Pest Plant Accord (NPPA)	2024
165397	165397	Lagunaria patersonia	Lagunaria patersonia (Andrews) G.Don	Plantae	Tracheophyta	Magnoliopsida	Malvales	Malvaceae	SPECIES	ACCEPTED		2024
165398	165398	Lamium galeobdolon	Lamium galeobdolon (L.) L.	Plantae	Tracheophyta	Magnoliopsida	Lamiales	Lamiaceae	SPECIES	ACCEPTED	Unwanted Organism (UO) | National Pest Plant Accord (NPPA)	2024
165399	165399	Lampropholis delicata	Lampropholis delicata (De Vis, 1888)	Animalia	Chordata	Reptilia	Squamata	Scincidae	SPECIES	ACCEPTED		2019
165400	165400	Lantana camara	Lantana camara L.	Plantae	Tracheophyta	Magnoliopsida	Lamiales	Verbenaceae	SPECIES	ACCEPTED	Unwanted Organism (UO) | National Pest Plant Accord (NPPA)	2024
165401	165401	Larix decidua	Larix decidua Mill.	Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	SPECIES	ACCEPTED		2024
165402	165402	Lathyrus latifolius	Lathyrus latifolius L.	Plantae	Tracheophyta	Magnoliopsida	Fabales	Fabaceae	SPECIES	ACCEPTED		2024
165403	165403	Lathyrus tingitanus	Lathyrus tingitanus L.	Plantae	Tracheophyta	Magnoliopsida	Fabales	Fabaceae	SPECIES	ACCEPTED		2024
165404	165404	Laticorophium baconi	Laticorophium baconi (Shoemaker, 1934)	Animalia	Arthropoda	Malacostraca	Amphipoda	Corophiidae	SPECIES	ACCEPTED		2019
165405	165405	Lauria cylindracea	Lauria cylindracea (da Costa, 1778)	Animalia	Mollusca	Gastropoda	Stylommatophora	Lauriidae	SPECIES	ACCEPTED		2019
165406	165406	Laurus nobilis	Laurus nobilis L.	Plantae	Tracheophyta	Magnoliopsida	Laurales	Lauraceae	SPECIES	ACCEPTED		2024
165407	165407	Lehmannia nyctelia	Ambigolimax valentianus (A.Férussac, 1821)	Animalia	Mollusca	Gastropoda	Stylommatophora	Limacidae	SPECIES	SYNONYM		2019
165408	165408	Lehmannia valentiana	Ambigolimax valentianus (A.Férussac, 1821)	Animalia	Mollusca	Gastropoda	Stylommatophora	Limacidae	SPECIES	SYNONYM		2019
165409	165409	Leptosiphonia brodiei	Leptosiphonia brodiei (Dillwyn) Savoie & G.W.Saunders	Plantae	Rhodophyta	Florideophyceae	Ceramiales	Rhodomelaceae	SPECIES	ACCEPTED		2024
165410	165410	Leptospermum laevigatum	Leptospermum laevigatum (Gaertn.) F.Muell.	Plantae	Tracheophyta	Magnoliopsida	Myrtales	Myrtaceae	SPECIES	ACCEPTED		2024
165411	165411	Lepus europaeus occidentalis	Lepus europaeus occidentalis de Winton, 1898	Animalia	Chordata	Mammalia	Lagomorpha	Leporidae	SUBSPECIES	ACCEPTED		2019
165412	165412	Leucandra compacta	Leucandra compacta (Carter, 1886)	Animalia	Porifera	Calcarea	Leucosolenida	Grantiidae	SPECIES	ACCEPTED		2019
165413	165413	Leucanthemum vulgare	Leucanthemum vulgare Lam.	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	SPECIES	ACCEPTED		2024
165414	165414	Leuciscus idus	Leuciscus idus (Linnaeus, 1758)	Animalia	Chordata	Actinopterygii	Cypriniformes	Cyprinidae	SPECIES	ACCEPTED		2019
165415	165415	Leycesteria formosa	Leycesteria formosa Wall.	Plantae	Tracheophyta	Magnoliopsida	Dipsacales	Caprifoliaceae	SPECIES	ACCEPTED		2024
165416	165416	Leymus racemosus	Leymus racemosus (Lam.) Tzvelev	Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	SPECIES	ACCEPTED		2024
165417	165417	Ligia exotica	Ligia exotica Roux, 1828	Animalia	Arthropoda	Malacostraca	Isopoda	Ligiidae	SPECIES	ACCEPTED		2019
165418	165418	Ligustrum lucidum	Ligustrum lucidum W.T.Aiton	Plantae	Tracheophyta	Magnoliopsida	Lamiales	Oleaceae	SPECIES	ACCEPTED	Unwanted Organism (UO) | National Pest Plant Accord (NPPA)	2024
165419	165419	Ligustrum ovalifolium	Ligustrum ovalifolium Hassk.	Plantae	Tracheophyta	Magnoliopsida	Lamiales	Oleaceae	SPECIES	ACCEPTED		2024
165420	165420	Ligustrum sinense	Ligustrum sinense Lour.	Plantae	Tracheophyta	Magnoliopsida	Lamiales	Oleaceae	SPECIES	ACCEPTED		2024
165421	165421	Ligustrum vulgare	Ligustrum vulgare L.	Plantae	Tracheophyta	Magnoliopsida	Lamiales	Oleaceae	SPECIES	ACCEPTED		2024
165422	165422	Lilium formosanum	Lilium formosanum A.Wallace	Plantae	Tracheophyta	Liliopsida	Liliales	Liliaceae	SPECIES	ACCEPTED	Unwanted Organism (UO) | National Pest Plant Accord (NPPA)	2024
165423	165423	Limacus flavus	Limacus flavus (Linnaeus, 1758)	Animalia	Mollusca	Gastropoda	Stylommatophora	Limacidae	SPECIES	ACCEPTED		2019
165424	165424	Limaria orientalis	Limaria orientalis (Adams & Reeve, 1850)	Animalia	Mollusca	Bivalvia	Limida	Limidae	SPECIES	ACCEPTED		2019
165425	165425	Limax maximus	Limax maximus Linnaeus, 1758	Animalia	Mollusca	Gastropoda	Stylommatophora	Limacidae	SPECIES	ACCEPTED		2019
165426	165426	Limnoria rugosissima	Limnoria rugosissima Menzies, 1957	Animalia	Arthropoda	Malacostraca	Isopoda	Limnoriidae	SPECIES	ACCEPTED		2019
165427	165427	Limnoria tripunctata	Limnoria tripunctata Menzies, 1951	Animalia	Arthropoda	Malacostraca	Isopoda	Limnoriidae	SPECIES	ACCEPTED		2019
165428	165428	Linepithema humile	Linepithema humile (Mayr, 1868)	Animalia	Arthropoda	Insecta	Hymenoptera	Formicidae	SPECIES	ACCEPTED		2019
165429	165429	Lissoclinum perforatum	Lissoclinum perforatum (Giard, 1872)	Animalia	Chordata	Ascidiacea	Aplousobranchia	Didemnidae	SPECIES	ACCEPTED		2024
165430	165430	Litoria ewingii	Litoria ewingii (Duméril & Bibron, 1841)	Animalia	Chordata	Amphibia	Anura	Hylidae	SPECIES	ACCEPTED		2019
165431	165431	Lolium arundinaceum	Lolium arundinaceum (Schreb.) Darbysh.	Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	SPECIES	ACCEPTED		2024
165432	165432	Lolium perenne	Lolium perenne L.	Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	SPECIES	ACCEPTED		2024
165433	165433	Lomatia fraseri	Lomatia fraseri R.Br.	Plantae	Tracheophyta	Magnoliopsida	Proteales	Proteaceae	SPECIES	ACCEPTED		2024
165434	165434	Lonicera japonica	Lonicera japonica Thunb.	Plantae	Tracheophyta	Magnoliopsida	Dipsacales	Caprifoliaceae	SPECIES	ACCEPTED	Unwanted Organism (UO) | National Pest Plant Accord (NPPA)	2024
165435	165435	Lophospermum erubescens	Lophospermum erubescens D.Don ex Sweet	Plantae	Tracheophyta	Magnoliopsida	Lamiales	Plantaginaceae	SPECIES	ACCEPTED		2024
165436	165436	Loxoconcha parvifoveata	Loxoconcha parvifoveata Hartmann, 1980	Animalia	Arthropoda	Ostracoda	Podocopida	Loxoconchidae	SPECIES	ACCEPTED		2019
165437	165437	Ludwigia peploides	Ludwigia peploides (Kunth) P.H.Raven	Plantae	Tracheophyta	Magnoliopsida	Myrtales	Onagraceae	SPECIES	ACCEPTED	Unwanted Organism (UO) | National Pest Plant Accord (NPPA)	2024
165438	165438	Luma apiculata	Luma apiculata (DC.) Burret	Plantae	Tracheophyta	Magnoliopsida	Myrtales	Myrtaceae	SPECIES	ACCEPTED		2024
165439	165439	Lupinus arboreus	Lupinus arboreus Sims	Plantae	Tracheophyta	Magnoliopsida	Fabales	Fabaceae	SPECIES	ACCEPTED		2024
165440	165440	Lupinus polyphyllus	Lupinus polyphyllus Lindl.	Plantae	Tracheophyta	Magnoliopsida	Fabales	Fabaceae	SPECIES	ACCEPTED		2024
165441	165441	Lycium ferocissimum	Lycium ferocissimum Miers	Plantae	Tracheophyta	Magnoliopsida	Solanales	Solanaceae	SPECIES	ACCEPTED		2024
165442	165442	Lycopus europaeus	Lycopus europaeus L.	Plantae	Tracheophyta	Magnoliopsida	Lamiales	Lamiaceae	SPECIES	ACCEPTED		2024
165443	165443	Lymnaea auricularia	Radix auricularia (Linnaeus, 1758)	Animalia	Mollusca	Gastropoda		Lymnaeidae	SPECIES	SYNONYM		2019
165444	165444	Lymnaea stagnalis	Lymnaea stagnalis (Linnaeus, 1758)	Animalia	Mollusca	Gastropoda		Lymnaeidae	SPECIES	ACCEPTED		2019
165445	165445	Lysidice unicornis	Lysidice unicornis (Grube, 1840)	Animalia	Annelida	Polychaeta	Eunicida	Eunicidae	SPECIES	ACCEPTED		2019
165446	165446	Lysmata californica	Lysmata californica (Stimpson, 1866)	Animalia	Arthropoda	Malacostraca	Decapoda	Hippolytidae	SPECIES	ACCEPTED		2019
165447	165447	Lythrum salicaria	Lythrum salicaria L.	Plantae	Tracheophyta	Magnoliopsida	Myrtales	Lythraceae	SPECIES	ACCEPTED	Unwanted Organism (UO) | National Pest Plant Accord (NPPA)	2024
165448	165448	Macropus dorsalis	Macropus dorsalis (Gray, 1837)	Animalia	Chordata	Mammalia	Diprotodontia	Macropodidae	SPECIES	ACCEPTED		2019
165449	165449	Macropus eugenii	Macropus eugenii (Desmarest, 1817)	Animalia	Chordata	Mammalia	Diprotodontia	Macropodidae	SPECIES	ACCEPTED		2019
165450	165450	Macropus parma	Macropus parma Waterhouse, 1846	Animalia	Chordata	Mammalia	Diprotodontia	Macropodidae	SPECIES	ACCEPTED		2019
165451	165451	Macropus rufogriseus rufogriseus	Macropus rufogriseus rufogriseus	Animalia	Chordata	Mammalia	Diprotodontia	Macropodidae	SUBSPECIES	ACCEPTED		2019
165452	165452	Magallana gigas	Magallana gigas (Thunberg, 1793)	Animalia	Mollusca	Bivalvia	Ostreida	Ostreidae	SPECIES	ACCEPTED		2019
165453	165453	Malva arborea	Malva arborea (L.) Webb & Berthel.	Plantae	Tracheophyta	Magnoliopsida	Malvales	Malvaceae	SPECIES	ACCEPTED		2024
165454	165454	Mayriella abstinens	Mayriella abstinens Forel, 1902	Animalia	Arthropoda	Insecta	Hymenoptera	Formicidae	SPECIES	ACCEPTED		2019
165455	165455	Maytenus boaria	Maytenus boaria Molina	Plantae	Tracheophyta	Magnoliopsida	Celastrales	Celastraceae	SPECIES	ACCEPTED	Unwanted Organism (UO) | National Pest Plant Accord (NPPA)	2024
165456	165456	Medicago lupulina	Medicago lupulina L.	Plantae	Tracheophyta	Magnoliopsida	Fabales	Fabaceae	SPECIES	ACCEPTED		2024
165457	165457	Megabalanus coccopoma	Megabalanus coccopoma (Darwin, 1854)	Animalia	Arthropoda	Maxillopoda	Sessilia	Balanidae	SPECIES	ACCEPTED		2019
165458	165458	Megachile rotundata	Megachile rotundata (Fabricius, 1793)	Animalia	Arthropoda	Insecta	Hymenoptera	Megachilidae	SPECIES	ACCEPTED		2019
165459	165459	Melanoides tuberculata	Melanoides tuberculata (O.F.Müller, 1774)	Animalia	Mollusca	Gastropoda		Thiaridae	SPECIES	ACCEPTED		2019
165460	165460	Melanothamnus harveyi	Melanothamnus harveyi (Bailey) Diaz-Tapia & Maggs	Plantae	Rhodophyta	Florideophyceae	Ceramiales	Rhodomelaceae	SPECIES	ACCEPTED		2024
165461	165461	Melanothamnus japonicus	Melanothamnus japonicus (Harv.) Diaz-Tapia & Maggs	Plantae	Rhodophyta	Florideophyceae	Ceramiales	Rhodomelaceae	SPECIES	ACCEPTED		2024
